Frame No,Start,End,latitude,Longitude,Altitude,Speed,Distance
24401,"13:34,146","13:34,180",9.313246,80.159795,123.072,11.795338062132853,0.001211683169563353
24402,"13:34,180","13:34,213",9.313246,80.159795,123.072,11.921828718783038,0.0
24403,"13:34,213","13:34,246",9.313246,80.159795,123.072,11.921828718783038,0.0
24404,"13:34,246","13:34,280",9.313242,80.159806,123.060,11.921828718783038,0.0013590499527595878
24405,"13:34,280","13:34,313",9.313242,80.159806,123.060,11.921828718783038,0.0
24406,"13:34,313","13:34,346",9.313242,80.159806,123.060,11.921828718783038,0.0
24407,"13:34,346","13:34,380",9.313239,80.159816,123.062,11.921828718783038,0.0012116831917319611
24408,"13:34,380","13:34,413",9.313239,80.159816,123.062,11.890332207301864,0.0
24409,"13:34,413","13:34,447",9.313239,80.159816,123.062,11.890332207301864,0.0
24410,"13:34,447","13:34,480",9.313235,80.159826,123.057,11.890332207301864,0.0012509132376297906
24411,"13:34,480","13:34,513",9.313235,80.159826,123.057,11.890332207301864,0.0
24412,"13:34,513","13:34,547",9.313235,80.159826,123.057,11.890332207301864,0.0
24413,"13:34,547","13:34,580",9.313232,80.159837,123.067,11.890332207301864,0.0013230302796274948
24414,"13:34,580","13:34,613",9.313232,80.159837,123.067,11.890332207301864,0.0
24415,"13:34,613","13:34,647",9.313232,80.159837,123.067,11.890332207301864,0.0
24416,"13:34,647","13:34,680",9.313229,80.159847,123.056,11.890332207301864,0.0012116832248357749
24417,"13:34,680","13:34,713",9.313229,80.159847,123.056,11.890332207301864,0.0
24418,"13:34,713","13:34,747",9.313229,80.159847,123.056,11.890332207301864,0.0
24419,"13:34,747","13:34,780",9.313225,80.159857,123.041,11.890332207301864,0.0012509132698182372
24420,"13:34,780","13:34,814",9.313225,80.159857,123.041,11.890752709563849,0.0
24421,"13:34,814","13:34,847",9.313225,80.159857,123.041,11.890752709563849,0.0
24422,"13:34,847","13:34,880",9.313222,80.159868,123.015,11.890752709563849,0.0013230303147586805
24423,"13:34,880","13:34,914",9.313222,80.159868,123.015,11.922248110151038,0.0
24424,"13:34,914","13:34,947",9.313222,80.159868,123.015,11.922248110151038,0.0
24425,"13:34,947","13:34,980",9.313218,80.159878,123.006,11.922248110151038,0.0012509132912038399
24426,"13:34,980","13:35,014",9.313218,80.159878,123.006,11.922248110151038,0.0
24427,"13:35,014","13:35,047",9.313218,80.159878,123.006,11.922248110151038,0.0
24428,"13:35,047","13:35,081",9.313215,80.159888,122.984,11.922248110151038,0.0012116832665680255
24429,"13:35,081","13:35,114",9.313215,80.159888,122.984,11.922248110151038,0.0
24430,"13:35,114","13:35,147",9.313215,80.159888,122.984,11.922248110151038,0.0
24431,"13:35,147","13:35,181",9.313211,80.159899,122.969,11.922248110151038,0.0013590500589300328
24432,"13:35,181","13:35,214",9.313211,80.159899,122.969,11.922248110151038,0.0
24433,"13:35,214","13:35,247",9.313211,80.159899,122.969,11.922248110151038,0.0
24434,"13:35,247","13:35,281",9.313208,80.159909,122.945,11.922248110151038,0.0012116832901476744
24435,"13:35,281","13:35,314",9.313208,80.159909,122.945,11.923506195746283,0.0
24436,"13:35,314","13:35,347",9.313208,80.159909,122.945,11.923506195746283,0.0
24437,"13:35,347","13:35,381",9.313204,80.159919,122.928,11.923506195746283,0.0012509133343259022
24438,"13:35,381","13:35,414",9.313204,80.159919,122.928,11.922248110151038,0.0
24439,"13:35,414","13:35,448",9.313204,80.159919,122.928,11.922248110151038,0.0
24440,"13:35,448","13:35,481",9.313201,80.159929,122.909,11.922248110151038,0.001211683313781647
24441,"13:35,481","13:35,514",9.313201,80.159929,122.909,11.922248110151038,0.0
24442,"13:35,514","13:35,548",9.313201,80.159929,122.909,11.922248110151038,0.0
24443,"13:35,548","13:35,581",9.313197,80.159939,122.898,11.922248110151038,0.0012509133544147779
24444,"13:35,581","13:35,614",9.313197,80.159939,122.898,11.921828718783038,0.0
24445,"13:35,614","13:35,648",9.313197,80.159939,122.898,11.921828718783038,0.0
24446,"13:35,648","13:35,681",9.313193,80.159951,122.884,11.921828718783038,0.0014683764971941678
24447,"13:35,681","13:35,714",9.313193,80.159951,122.884,11.954078801814886,0.0
24448,"13:35,714","13:35,748",9.313193,80.159951,122.884,11.954078801814886,0.0
24449,"13:35,748","13:35,781",9.313190,80.159961,122.877,11.954078801814886,0.0012116833458266794
24450,"13:35,781","13:35,815",9.313190,80.159961,122.877,11.954078801814886,0.0
24451,"13:35,815","13:35,848",9.313190,80.159961,122.877,11.954078801814886,0.0
24452,"13:35,848","13:35,881",9.313186,80.159971,122.872,11.954078801814886,0.0012509133896782272
24453,"13:35,881","13:35,915",9.313186,80.159971,122.872,11.954078801814886,0.0
24454,"13:35,915","13:35,948",9.313186,80.159971,122.872,11.954078801814886,0.0
24455,"13:35,948","13:35,981",9.313183,80.159981,122.881,11.954078801814886,0.0012116833695149493
24456,"13:35,981","13:36,015",9.313183,80.159981,122.881,11.954078801814886,0.0
24457,"13:36,015","13:36,048",9.313183,80.159981,122.881,11.954078801814886,0.0
24458,"13:36,048","13:36,082",9.313179,80.159991,122.882,11.954078801814886,0.0012509134112041029
24459,"13:36,082","13:36,115",9.313179,80.159991,122.882,11.954078801814886,0.0
24460,"13:36,115","13:36,148",9.313179,80.159991,122.882,11.954078801814886,0.0
24461,"13:36,148","13:36,182",9.313176,80.160002,122.893,11.954078801814886,0.001323030478012169
24462,"13:36,182","13:36,215",9.313176,80.160002,122.893,11.954078801814886,0.0
24463,"13:36,215","13:36,248",9.313176,80.160002,122.893,11.954078801814886,0.0
24464,"13:36,248","13:36,282",9.313172,80.160012,122.900,11.95449706177554,0.0012509134314332832
24465,"13:36,282","13:36,315",9.313172,80.160012,122.900,11.95449706177554,0.0
24466,"13:36,315","13:36,348",9.313172,80.160012,122.900,11.95449706177554,0.0
24467,"13:36,348","13:36,382",9.313169,80.160023,122.917,11.95449706177554,0.001323030502638693
24468,"13:36,382","13:36,415",9.313169,80.160023,122.917,11.95449706177554,0.0
24469,"13:36,415","13:36,449",9.313169,80.160023,122.917,11.95449706177554,0.0
24470,"13:36,449","13:36,482",9.313165,80.160033,122.925,11.95449706177554,0.0012509134542558061
24471,"13:36,482","13:36,515",9.313165,80.160033,122.925,11.95449706177554,0.0
24472,"13:36,515","13:36,549",9.313165,80.160033,122.925,11.95449706177554,0.0
24473,"13:36,549","13:36,582",9.313162,80.160043,122.937,11.95449706177554,0.0012116834361832975
24474,"13:36,582","13:36,615",9.313162,80.160043,122.937,12.016655108639842,0.0
24475,"13:36,615","13:36,649",9.313162,80.160043,122.937,12.016655108639842,0.0
24476,"13:36,649","13:36,682",9.313158,80.160053,122.934,12.016655108639842,0.0012509134757816337
24477,"13:36,682","13:36,715",9.313158,80.160053,122.934,12.016655108639842,0.0
24478,"13:36,715","13:36,749",9.313158,80.160053,122.934,12.016655108639842,0.0
24479,"13:36,749","13:36,782",9.313155,80.160064,122.943,12.016655108639842,0.001323030551891686
24480,"13:36,782","13:36,816",9.313155,80.160064,122.943,11.985407794480754,0.0
24481,"13:36,816","13:36,849",9.313155,80.160064,122.943,11.985407794480754,0.0
24482,"13:36,849","13:36,882",9.313152,80.160074,122.939,11.985407794480754,0.0012116834664646233
24483,"13:36,882","13:36,916",9.313152,80.160074,122.939,11.985407794480754,0.0
24484,"13:36,916","13:36,949",9.313152,80.160074,122.939,11.985407794480754,0.0
24485,"13:36,949","13:36,982",9.313148,80.160084,122.954,11.985407794480754,0.0012509135066029694
24486,"13:36,982","13:37,016",9.313148,80.160084,122.954,11.954915307102766,0.0
24487,"13:37,016","13:37,049",9.313148,80.160084,122.954,11.954915307102766,0.0
24488,"13:37,049","13:37,083",9.313145,80.160095,122.963,11.954915307102766,0.0013230305856507607
24489,"13:37,083","13:37,116",9.313145,80.160095,122.963,11.954915307102766,0.0
24490,"13:37,116","13:37,149",9.313145,80.160095,122.963,11.954915307102766,0.0
24491,"13:37,149","13:37,183",9.313141,80.160105,122.984,11.954915307102766,0.0012509135294254377
24492,"13:37,183","13:37,216",9.313141,80.160105,122.984,11.985407794480754,0.0
24493,"13:37,216","13:37,249",9.313141,80.160105,122.984,11.985407794480754,0.0
24494,"13:37,249","13:37,283",9.313138,80.160116,122.990,11.985407794480754,0.0013230306103269702
24495,"13:37,283","13:37,316",9.313138,80.160116,122.990,11.9858249611781,0.0
24496,"13:37,316","13:37,349",9.313138,80.160116,122.990,11.9858249611781,0.0
24497,"13:37,349","13:37,383",9.313134,80.160127,123.001,11.9858249611781,0.001359050322706805
24498,"13:37,383","13:37,416",9.313134,80.160127,123.001,11.985407794480754,0.0
24499,"13:37,416","13:37,450",9.313134,80.160127,123.001,11.985407794480754,0.0
24500,"13:37,450","13:37,483",9.313131,80.160137,122.998,11.985407794480754,0.0012116835345438665
24501,"13:37,483","13:37,516",9.313131,80.160137,122.998,11.985407794480754,0.0
24502,"13:37,516","13:37,550",9.313131,80.160137,122.998,11.985407794480754,0.0
24503,"13:37,550","13:37,583",9.313128,80.160147,123.011,11.985407794480754,0.0012116835427110981
24504,"13:37,583","13:37,616",9.313128,80.160147,123.011,11.890332207301864,0.0
24505,"13:37,616","13:37,650",9.313128,80.160147,123.011,11.890332207301864,0.0
24506,"13:37,650","13:37,683",9.313124,80.160157,123.011,11.890332207301864,0.0012509135803354266
24507,"13:37,683","13:37,716",9.313124,80.160157,123.011,11.890332207301864,0.0
24508,"13:37,716","13:37,750",9.313124,80.160157,123.011,11.890332207301864,0.0
24509,"13:37,750","13:37,783",9.313121,80.160167,123.021,11.890332207301864,0.001211683566290542
24510,"13:37,783","13:37,817",9.313121,80.160167,123.021,11.890332207301864,0.0
24511,"13:37,817","13:37,850",9.313121,80.160167,123.021,11.890332207301864,0.0
24512,"13:37,850","13:37,883",9.313118,80.160178,123.018,11.890332207301864,0.0013230306821594912
24513,"13:37,883","13:37,917",9.313118,80.160178,123.018,11.890332207301864,0.0
24514,"13:37,917","13:37,950",9.313118,80.160178,123.018,11.890332207301864,0.0
24515,"13:37,950","13:37,983",9.313114,80.160188,123.029,11.890332207301864,0.0012509136110162894
24516,"13:37,983","13:38,017",9.313114,80.160188,123.029,11.890332207301864,0.0
24517,"13:38,017","13:38,050",9.313114,80.160188,123.029,11.890332207301864,0.0
24518,"13:38,050","13:38,084",9.313111,80.160198,123.021,11.890332207301864,0.0012116835966804094
24519,"13:38,084","13:38,117",9.313111,80.160198,123.021,11.890332207301864,0.0
24520,"13:38,117","13:38,150",9.313111,80.160198,123.021,11.890332207301864,0.0
24521,"13:38,150","13:38,184",9.313107,80.160209,123.036,11.890332207301864,0.001359050415176798
24522,"13:38,184","13:38,217",9.313107,80.160209,123.036,11.985407794480754,0.0
24523,"13:38,217","13:38,250",9.313107,80.160209,123.036,11.985407794480754,0.0
24524,"13:38,250","13:38,284",9.313104,80.160219,123.029,11.890332207301864,0.0012116836203141532
24525,"13:38,284","13:38,317",9.313104,80.160219,123.029,11.890332207301864,0.0
24526,"13:38,317","13:38,350",9.313104,80.160219,123.029,11.890332207301864,0.0
24527,"13:38,350","13:38,384",9.313100,80.160229,123.040,11.890332207301864,0.001250913654067696
24528,"13:38,384","13:38,417",9.313100,80.160229,123.040,11.890332207301864,0.0
24529,"13:38,417","13:38,451",9.313100,80.160229,123.040,11.890332207301864,0.0
24530,"13:38,451","13:38,484",9.313097,80.160240,123.027,11.890332207301864,0.00132303075593902
24531,"13:38,484","13:38,517",9.313097,80.160240,123.027,11.890332207301864,0.0
24532,"13:38,517","13:38,551",9.313097,80.160240,123.027,11.890332207301864,0.0
24533,"13:38,551","13:38,584",9.313094,80.160250,123.030,11.890332207301864,0.001211683652115078
24534,"13:38,584","13:38,617",9.313094,80.160250,123.030,11.890332207301864,0.0
24535,"13:38,617","13:38,651",9.313094,80.160250,123.030,11.890332207301864,0.0
24536,"13:38,651","13:38,684",9.313090,80.160261,123.011,11.890332207301864,0.00135905047195
24537,"13:38,684","13:38,717",9.313090,80.160261,123.011,11.890332207301864,0.0
24538,"13:38,717","13:38,751",9.313090,80.160261,123.011,11.890332207301864,0.0
24539,"13:38,751","13:38,784",9.313087,80.160271,123.012,11.890332207301864,0.0012116836728722124
24540,"13:38,784","13:38,818",9.313087,80.160271,123.012,11.890332207301864,0.0
24541,"13:38,818","13:38,851",9.313087,80.160271,123.012,11.890332207301864,0.0
24542,"13:38,851","13:38,884",9.313084,80.160281,123.001,11.890332207301864,0.0012116836852184038
24543,"13:38,884","13:38,918",9.313084,80.160281,123.001,11.890332207301864,0.0
24544,"13:38,918","13:38,951",9.313084,80.160281,123.001,11.890332207301864,0.0
24545,"13:38,951","13:38,984",9.313080,80.160292,122.984,11.890332207301864,0.0013590505062626135
24546,"13:38,984","13:39,018",9.313080,80.160292,122.984,11.890332207301864,0.0
24547,"13:39,018","13:39,051",9.313080,80.160292,122.984,11.890332207301864,0.0
24548,"13:39,051","13:39,085",9.313077,80.160302,122.969,11.890332207301864,0.0012116837059755147
24549,"13:39,085","13:39,118",9.313077,80.160302,122.969,11.890332207301864,0.0
24550,"13:39,118","13:39,151",9.313077,80.160302,122.969,11.890332207301864,0.0
24551,"13:39,151","13:39,185",9.313073,80.160312,122.971,11.890332207301864,0.0012509137372355903
24552,"13:39,185","13:39,218",9.313073,80.160312,122.971,11.890332207301864,0.0
24553,"13:39,218","13:39,251",9.313073,80.160312,122.971,11.890332207301864,0.0
24554,"13:39,251","13:39,285",9.313070,80.160323,122.952,11.890332207301864,0.0013230308509261433
24555,"13:39,285","13:39,318",9.313070,80.160323,122.952,11.890332207301864,0.0
24556,"13:39,318","13:39,351",9.313070,80.160323,122.952,11.890332207301864,0.0
24557,"13:39,351","13:39,385",9.313067,80.160333,122.962,11.890332207301864,0.0012116837363108934
24558,"13:39,385","13:39,418",9.313067,80.160333,122.962,11.890332207301864,0.0
24559,"13:39,418","13:39,452",9.313067,80.160333,122.962,11.890332207301864,0.0
24560,"13:39,452","13:39,485",9.313063,80.160343,122.952,11.890332207301864,0.0012509137679864676
24561,"13:39,485","13:39,518",9.313063,80.160343,122.952,11.890332207301864,0.0
24562,"13:39,518","13:39,552",9.313063,80.160343,122.952,11.890332207301864,0.0
24563,"13:39,552","13:39,585",9.313060,80.160354,122.962,11.890332207301864,0.0013230308861064898
24564,"13:39,585","13:39,618",9.313060,80.160354,122.962,11.890332207301864,0.0
24565,"13:39,618","13:39,652",9.313060,80.160354,122.962,11.890332207301864,0.0
24566,"13:39,652","13:39,685",9.313057,80.160364,122.951,11.890332207301864,0.0012116837694684684
24567,"13:39,685","13:39,718",9.313057,80.160364,122.951,11.890332207301864,0.0
24568,"13:39,718","13:39,752",9.313057,80.160364,122.951,11.890332207301864,0.0
24569,"13:39,752","13:39,785",9.313053,80.160375,122.958,11.890332207301864,0.001359050600180586
24570,"13:39,785","13:39,819",9.313053,80.160375,122.958,11.890332207301864,0.0
24571,"13:39,819","13:39,852",9.313053,80.160375,122.958,11.890332207301864,0.0
24572,"13:39,852","13:39,885",9.313050,80.160385,122.950,11.890332207301864,0.00121168379169097
24573,"13:39,885","13:39,919",9.313050,80.160385,122.950,11.890332207301864,0.0
24574,"13:39,919","13:39,952",9.313050,80.160385,122.950,11.890332207301864,0.0
24575,"13:39,952","13:39,985",9.313046,80.160396,122.962,11.890332207301864,0.001359050622705598
24576,"13:39,985","13:40,019",9.313046,80.160396,122.962,11.890332207301864,0.0
24577,"13:40,019","13:40,052",9.313046,80.160396,122.962,11.890332207301864,0.0
24578,"13:40,052","13:40,086",9.313043,80.160405,122.956,11.985407794480754,0.0011012827975770297
24579,"13:40,086","13:40,119",9.313043,80.160405,122.956,11.985407794480754,0.0
24580,"13:40,119","13:40,152",9.313043,80.160405,122.956,11.985407794480754,0.0
24581,"13:40,152","13:40,186",9.313040,80.160415,122.964,11.985407794480754,0.0012116838234917126
24582,"13:40,186","13:40,219",9.313040,80.160415,122.964,11.985407794480754,0.0
24583,"13:40,219","13:40,252",9.313040,80.160415,122.964,11.985407794480754,0.0
24584,"13:40,252","13:40,286",9.313036,80.160427,122.953,11.890332207301864,0.0014683770879959756
24585,"13:40,286","13:40,319",9.313036,80.160427,122.953,11.890332207301864,0.0
24586,"13:40,319","13:40,352",9.313036,80.160427,122.953,11.890332207301864,0.0
24587,"13:40,352","13:40,386",9.313033,80.160437,122.961,11.985407794480754,0.0012116838456598346
24588,"13:40,386","13:40,419",9.313033,80.160437,122.961,11.985407794480754,0.0
24589,"13:40,419","13:40,453",9.313033,80.160437,122.961,11.985407794480754,0.0
24590,"13:40,453","13:40,486",9.313029,80.160448,122.949,11.985407794480754,0.0013590506823754423
24591,"13:40,486","13:40,519",9.313029,80.160448,122.949,11.985407794480754,0.0
24592,"13:40,519","13:40,553",9.313029,80.160448,122.949,11.985407794480754,0.0
24593,"13:40,553","13:40,586",9.313026,80.160458,122.962,11.985407794480754,0.00121168386788228
24594,"13:40,586","13:40,619",9.313026,80.160458,122.962,11.985407794480754,0.0
24595,"13:40,619","13:40,653",9.313026,80.160458,122.962,11.985407794480754,0.0
24596,"13:40,653","13:40,686",9.313022,80.160468,122.955,11.985407794480754,0.001250913892627683
24597,"13:40,686","13:40,719",9.313022,80.160468,122.955,12.016655108639842,0.0
24598,"13:40,719","13:40,753",9.313022,80.160468,122.955,12.016655108639842,0.0
24599,"13:40,753","13:40,786",9.313019,80.160478,122.971,12.016655108639842,0.0012116838901590483
24600,"13:40,786","13:40,820",9.313019,80.160478,122.971,12.016655108639842,0.0
24601,"13:40,820","13:40,853",9.313019,80.160478,122.971,12.016655108639842,0.0
24602,"13:40,853","13:40,886",9.313016,80.160489,122.967,11.890332207301864,0.001323031040949339
24603,"13:40,886","13:40,920",9.313016,80.160489,122.967,11.890332207301864,0.0
24604,"13:40,920","13:40,953",9.313016,80.160489,122.967,11.890332207301864,0.0
24605,"13:40,953","13:40,986",9.313012,80.160499,122.977,11.890332207301864,0.0012509139246750743
24606,"13:40,986","13:41,020",9.313012,80.160499,122.977,11.890332207301864,0.0
24607,"13:41,020","13:41,053",9.313012,80.160499,122.977,11.890332207301864,0.0
